,nr,file,pid,mom,eta_bin,eta,phi,aero_thetac_hist_entries,aero_thetac_fit_mean,aero_thetac_fit_sigma,aero_thetac_res_hist_entries,aero_thetac_res_fit_mean,aero_thetac_res_fit_sigma,gas_thetac_hist_entries,gas_thetac_fit_mean,gas_thetac_fit_sigma,gas_thetac_res_hist_entries,gas_thetac_res_fit_mean,gas_thetac_res_fit_sigma,SPEaero_thetac_hist_entries,SPEaero_thetac_hist_mean,SPEaero_thetac_fit_mean,SPEaero_thetac_fit_sigma,SPEaero_thetac_res_hist_entries,SPEaero_thetac_res_hist_mean,SPEaero_thetac_res_fit_mean,SPEaero_thetac_res_fit_sigma,SPEgas_thetac_hist_entries,SPEgas_thetac_hist_mean,SPEgas_thetac_fit_mean,SPEgas_thetac_fit_sigma,SPEgas_thetac_res_hist_entries,SPEgas_thetac_res_hist_mean,SPEgas_thetac_res_fit_mean,SPEgas_thetac_res_fit_sigma
196,196,ana_2212_25_15_1.root,2212,25,15,3,1,196,221.07106478357608,0.6102600726826451,196,-1.454960212,0.5928730115767465,92,10.561507118475376,0.7999291229052862,196,-1.454960212,0.5928730115767465,1920,221.03093750000005,220.75530778082322,1.8328828488914326,1920,-1.487430556,-1.76779176,1.8156653941142253,129,10.526356589147287,10.459186177294466,0.9007028988206093,1918,-1.496697949,-1.76904358,1.810819063536143
201,201,ana_2212_25_15_2.root,2212,25,15,3,2,196,221.04160375024196,0.5550531295737027,196,-1.46858197,0.5509791640057893,103,10.633200737382927,0.5373055422883029,195,-1.468581906,0.5509792715917216,2121,221.10103724658183,220.82986361582095,1.7120422168737783,2121,-1.417035989,-1.685616297,1.729240126310689,170,10.65529411764706,10.64349185848955,0.8121223287093572,2115,-1.443120567,-1.685655028,1.729371112544854
198,198,ana_2212_25_15_3.root,2212,25,15,3,3,193,221.04352259935993,0.5582000958349131,193,-1.460453153,0.5620332541537778,93,10.558613050186134,0.761935871,193,-1.460453153,0.5620332541537778,2096,221.12213740458017,220.90657607112402,1.7543420539303851,2096,-1.398409669,-1.611640044,1.7522763622338717,159,10.57672955974843,10.590208799584282,0.8654947302669906,2095,-1.402863962,-1.613695947,1.7407906003889881
195,195,ana_2212_25_15_4.root,2212,25,15,3,4,198,220.97032627647667,0.5993769955381333,198,-1.560535763,0.5845555953617347,80,10.583870981405363,0.817067293,198,-1.560535764,0.5845555958102351,1872,221.08557692307693,220.7950216009131,1.8488940438923307,1872,-1.433190883,-1.721225038,1.8478721352231235,116,10.701724137931036,10.551077063496413,0.8756334719535747,1857,-1.476682822,-1.723181543,1.837851733555635
192,192,ana_2212_25_15_5.root,2212,25,15,3,5,199,220.96020243424198,0.5629676918861276,199,-1.562954803,0.557644888,95,10.367653405370307,0.6556602052200065,197,-1.562956295,0.5576428004790657,2005,221.03865336658353,220.7738142390677,1.8029661383302253,2005,-1.482261014,-1.747693004,1.8102967666988412,150,10.432,10.371731965678347,0.783919137,1999,-1.510521928,-1.765300166,1.737577668679587
191,191,ana_2212_25_15_6.root,2212,25,15,3,6,200,221.0820058278216,0.5258280980051748,200,-1.452024513,0.49253864114940066,107,10.756784205476476,0.5928808695910793,200,-1.452024513,0.49253864114940066,2213,221.10967013104386,220.85262312784394,1.885784252056516,2213,-1.406748004,-1.664068826,1.8861474637881315,174,10.957471264367815,10.711709288812873,0.81441796,2204,-1.414277072,-1.664353174,1.8859618291784064
193,193,ana_2212_25_15_7.root,2212,25,15,3,7,197,221.1742373985522,0.5113609286669162,197,-1.347049794,0.518557792,102,10.669625012295356,0.6489311755090754,197,-1.347049794,0.518557792,2127,221.10705218617773,220.9065854608599,1.8943528551019708,2127,-1.409465601,-1.615897331,1.8915401919623258,184,10.707608695652175,10.626067011505915,0.8055899680025805,2118,-1.39490085,-1.629652123,1.8200988010282493
194,194,ana_2212_25_20_0.root,2212,25,20,3.5,0,193,221.15837475777738,0.5830249963832589,193,-1.352658134,0.5916406412118274,59,10.530242724056537,0.6255356431211258,192,-1.35265818,0.5916404239017342,1639,221.20628431970712,220.97356388946326,1.895770837688526,1639,-1.313443156,-1.542935365,1.895194371917516,94,11.046808510638298,10.492537643551735,0.7404998542569408,1629,-1.354573358,-1.547339223,1.858997697933415
190,190,ana_2212_25_20_1.root,2212,25,20,3.5,1,187,221.12939994832874,0.5940509311630715,187,-1.395718618,0.6018516169702283,62,10.697421324684921,0.8553884824823129,187,-1.395718619,0.6018516174584277,1612,221.13883374689829,220.9089518949378,1.9629207462339175,1612,-1.380479735,-1.614641587,1.9334390954382583,98,10.922448979591838,10.533011651391304,0.9558650712054526,1607,-1.400746733,-1.614819288,1.933877220509037
188,188,ana_2212_25_20_2.root,2212,25,20,3.5,2,195,221.24428464109215,0.6104719625740507,195,-1.283132548,0.6181607231024613,57,10.58731008546969,0.6961550795406738,194,-1.283132086,0.6181593314998352,1670,221.2432335329341,221.06387373650452,1.9235910994588894,1670,-1.273213573,-1.451745153,1.9184712633549421,79,10.829113924050635,10.653580795537314,0.7987380880184651,1669,-1.279608548,-1.454113366,1.9011684272064833
187,187,ana_2212_25_20_3.root,2212,25,20,3.5,3,195,221.04734011649956,0.5683998116658292,195,-1.481015319,0.5671785576688825,54,10.864820534281332,0.5719209570910143,195,-1.481015319,0.5671785576688825,1661,221.1,220.86313792643352,1.938686907043021,1661,-1.415572948,-1.650657227,1.9399379015810738,76,10.81578947368421,10.85680242408961,0.7802522002437902,1655,-1.449466264,-1.663152236,1.8593561576615012
180,180,ana_2212_25_20_4.root,2212,25,20,3.5,4,192,221.04527123554467,0.6281331222008063,192,-1.461326777,0.6082336640626581,61,10.736635078827854,0.7913262657092822,192,-1.461326777,0.6082336640927004,1760,221.04943181818183,220.84879756905545,1.6787938493531815,1760,-1.466515152,-1.676088531,1.635685225203903,89,10.675280898876405,10.751917760131285,0.8827028078229489,1760,-1.466515152,-1.676103105,1.635727187040634
179,179,ana_2212_25_20_5.root,2212,25,20,3.5,5,196,221.04377411727884,0.6002893593651917,196,-1.4653943,0.595443324,64,10.720154021697303,0.8066644778634562,196,-1.4653943,0.5954433237948002,1770,221.0728813559322,220.86130119684478,1.7589322329441943,1770,-1.44346516,-1.649927778,1.794677636700926,96,10.747916666666669,10.65315019001562,0.968824101,1768,-1.454524887,-1.651947285,1.779027982100077
189,189,ana_2212_25_20_6.root,2212,25,20,3.5,6,195,221.1692292392655,0.49792292250326037,195,-1.341773731,0.5102144067889781,58,10.46474379,0.7687748543430762,195,-1.341773731,0.5102144067889781,1597,221.22185347526613,221.03569253304056,1.9471166348093183,1597,-1.296138593,-1.475938543,1.9477027321399039,92,10.771739130434783,10.460233755688957,0.8331814965285558,1591,-1.321893987,-1.486853121,1.865517107253265
185,185,ana_2212_25_20_7.root,2212,25,20,3.5,7,191,220.9615250797848,0.6519399744703304,191,-1.574993645,0.6558833368961069,58,10.465767972420613,0.7466388828751495,191,-1.574993645,0.6558833369740404,1661,221.04990969295602,220.83592463197377,1.8942021440312087,1661,-1.469436083,-1.681190809,1.9172860516066266,100,10.712,10.47681443055509,0.8904367709666612,1655,-1.483141994,-1.690897309,1.8553432441249633
329,329,ana_2212_35_5_0.root,2212,35,5,2,0,195,222.5875098,0.4828225387034914,195,-1.434348831,0.47980859044670593,190,28.43353230132161,0.48410226967222214,195,-1.434348831,0.47980859044670593,2592,222.74521604938275,222.38845473495087,1.8391159701430149,2592,-1.290843621,-1.639827107,1.8956606093244281,1429,28.546326102169353,28.348586237948503,1.3311129650202944,2574,-1.316705517,-1.639859924,1.895712176059285
326,326,ana_2212_35_5_1.root,2212,35,5,2,1,197,222.43297105537738,0.5586407620269164,197,-1.596037557,0.5444031959090515,192,28.511310373047735,0.6726454980960092,197,-1.596037557,0.5444031959090515,2588,222.63624420401854,222.27901274418488,1.7985159648947406,2588,-1.398969603,-1.769170251,1.715320378591296,1674,28.68673835125448,28.506859687870143,1.8670576384786344,2574,-1.416058016,-1.769171055,1.7153299381488232
320,320,ana_2212_35_5_2.root,2212,35,5,2,2,198,222.53886308231233,0.39965464367823317,198,-1.524567159,0.3991596285940373,192,28.350166839544986,0.6601385922991606,198,-1.524567159,0.39915962854139686,2754,222.71089324618737,222.38741336572755,1.649774435271926,2754,-1.323553619,-1.645019572,1.7096543699857913,1520,28.478157894736842,28.212402880310215,2.2938190028811603,2731,-1.380227023,-1.645036701,1.7097308047653412
321,321,ana_2212_35_5_3.root,2212,35,5,2,3,195,222.48582539926147,0.4641883427080843,195,-1.545229195,0.4524328520306579,187,28.491080694496752,0.5902448114392559,195,-1.545229195,0.4524328520306579,2449,222.74916292364227,222.3704458048817,1.816005957937506,2449,-1.286756499,-1.658182699,1.8417936251877558,1480,28.630000000000003,28.59323480643447,1.8435170733344526,2440,-1.319289617,-1.658295915,1.8423405603322345
323,323,ana_2212_35_5_4.root,2212,35,5,2,4,196,222.64561566504295,0.49702567896362254,196,-1.396187126,0.5083309167914764,192,28.407387462152784,0.48860202775610057,196,-1.396187126,0.5083309167914764,2627,222.83071945184622,222.4762444792707,1.9201259158084074,2627,-1.202918411,-1.560430661,1.914470267518861,1469,28.631926480599045,28.327283768130496,1.3771128255949958,2609,-1.251846174,-1.560579866,1.9148152547897384
319,319,ana_2212_35_5_5.root,2212,35,5,2,5,201,222.49664430467018,0.48107134782529204,201,-1.536057632,0.4991856928330393,190,28.484718609108267,0.6275505519872888,201,-1.536057632,0.4991856928330393,2604,222.70483870967743,222.2680681429738,1.8007948396644013,2604,-1.33061956,-1.781435597,1.7156498708039325,1621,28.62942628007403,28.412187108142717,1.8146138224622392,2567,-1.371899753,-1.781401232,1.715491089716313
318,318,ana_2212_35_5_6.root,2212,35,5,2,6,201,222.46709083461812,0.40714105472614404,201,-1.577570203,0.38570549085393646,187,28.28221913178605,0.8467959341824262,201,-1.577570203,0.38570549085393646,2793,222.6637665592553,222.29053216772365,1.739973895464446,2793,-1.373218761,-1.760930599,1.6178299371638145,1447,28.42038700760193,28.091163724470444,2.1200319620865424,2763,-1.395077814,-1.760885436,1.617695634079828
313,313,ana_2212_35_5_7.root,2212,35,5,2,7,197,222.53192971921666,0.4195388455801512,197,-1.501337377,0.4407646895080847,188,28.56430225348674,0.5512495205995015,197,-1.501337377,0.44076468954790615,2458,222.7792514239219,222.35964372541451,1.839420535251925,2458,-1.258204502,-1.675238632,1.8475231950297073,1419,28.659971811134604,28.580183318695347,1.8627897985098667,2433,-1.348979312,-1.675397969,1.8479247026974115
177,177,ana_2212_35_10_0.root,2212,35,10,2.5,0,196,222.56496457848647,0.4647969719584861,196,-1.482575825,0.46131160510760716,196,28.293336877152456,0.25351164002754994,196,-1.482575825,0.46131160509181496,2360,222.57093220338984,222.35252102714202,1.634792003194505,2360,-1.46559322,-1.683746933,1.6358917977329688,1469,28.350374404356707,28.31587655,0.6708999496136954,2360,-1.46559322,-1.683766668,1.6358917977329688
176,176,ana_2212_35_10_1.root,2212,35,10,2.5,1,199,222.49871618369394,0.5026792294984188,199,-1.5393727,0.5174841947773172,197,28.341194529920784,0.27098772567934426,199,-1.5393727,0.5174841951768515,2163,222.5743411927878,222.29178781870021,1.6555241462336647,2163,-1.460286639,-1.74422508,1.6459127646417484,1498,28.493457943925236,28.305276764180597,0.5891154770772004,2156,-1.474644403,-1.744245221,1.6459614928606214
174,174,ana_2212_35_10_2.root,2212,35,10,2.5,2,199,222.55209737760504,0.5904878061710909,199,-1.480395002,0.5796364985943883,196,28.32733403197792,0.2341897668729844,199,-1.480395002,0.5796364990580996,1758,222.5334470989761,222.30116312214415,1.754920485507864,1758,-1.500417141,-1.733904275,1.7544031906485487,1545,28.29495145631068,28.273237209760797,0.638156113,1755,-1.51631529,-1.741787121,1.7131542460355291
345,345,ana_2212_35_10_3.root,2212,35,10,2.5,3,199,222.51800375389175,0.4095321704318787,199,-1.515299281,0.41111523968920916,194,28.30053235837375,0.24748102585970796,199,-1.515299281,0.41111523968920916,2114,222.5539262062441,222.28217551025742,1.7258957814389515,2114,-1.479344056,-1.759781214,1.7022218333088595,1691,28.286162034299238,28.295924557138793,0.5860982081182321,2114,-1.479344056,-1.759816273,1.7023419931447488
344,344,ana_2212_35_10_4.root,2212,35,10,2.5,4,197,222.59617570572254,0.4444666854323915,197,-1.435795588,0.44251364219904665,190,28.27823481865927,0.28134628768276326,197,-1.435795588,0.44251364219904665,2321,222.61357173632058,222.31743852728755,1.7205725042477558,2321,-1.420221169,-1.705861602,1.7564295816134063,1413,28.279476291578202,28.272815290134425,0.6472113448219812,2314,-1.418726592,-1.707304696,1.7505940963721929
343,343,ana_2212_35_10_5.root,2212,35,10,2.5,5,198,222.5293769607432,0.47921717543491676,198,-1.494039062,0.47806938067096266,196,28.34695843006091,0.2746523142559857,198,-1.494039062,0.47806938067096266,2228,222.56220825852782,222.3475387696173,1.6975408536097174,2228,-1.472531418,-1.693027899,1.677275007997383,1504,28.42912234042553,28.31522395460721,0.5445854835074612,2223,-1.466336782,-1.692993081,1.6771600319316362
340,340,ana_2212_35_10_6.root,2212,35,10,2.5,6,202,222.48675713009047,0.6160252551837716,202,-1.558398158,0.620515308,195,28.305703088674687,0.24701232934334258,202,-1.558398158,0.620515308,1772,222.50316027088041,222.26033190497398,1.673732410693544,1772,-1.533784801,-1.758698579,1.7872784781085396,1605,28.365669781931462,28.270192585351655,0.6240313304331374,1756,-1.518299165,-1.758608762,1.7867045081475916
172,172,ana_2212_35_10_7.root,2212,35,10,2.5,7,200,222.45485848166282,0.4594356455184063,200,-1.586145867,0.4634799958457898,197,28.275989834698457,0.28022966872308974,200,-1.586145867,0.46347999590691724,2149,222.51591437878082,222.2896619529652,1.7072932219659367,2149,-1.518876997,-1.750950697,1.6993381468245639,1720,28.28604651162791,28.268819274310815,0.6438983880123723,2146,-1.523330227,-1.750987078,1.6994482186609834
342,342,ana_2212_35_15_0.root,2212,35,15,3,0,196,222.47461626299093,0.5755912675566262,196,-1.548636384,0.5951222509876946,192,28.25224294243549,0.3627081551097522,196,-1.548636385,0.5951222510329855,1967,222.52053889171324,222.30435480088744,1.770477888867053,1967,-1.514421285,-1.755145064,1.6587911331783969,1343,28.314147431124354,28.339266488660638,0.737625218,1962,-1.513013931,-1.755163377,1.6588382017271677
341,341,ana_2212_35_15_1.root,2212,35,15,3,1,195,222.6463841719973,0.5025041227983701,195,-1.403030771,0.49365369920504226,196,28.246112073148137,0.2824350351750195,195,-1.403030771,0.49365369920504226,2135,222.64679156908664,222.36538957602457,1.7623042492421623,2135,-1.387135051,-1.667012748,1.7724947883946531,1395,28.32695340501792,28.322513111358578,0.6079690335424416,2122,-1.358404021,-1.666993101,1.7722902532781766
339,339,ana_2212_35_15_2.root,2212,35,15,3,2,197,222.64582021065107,0.5470893827259067,197,-1.389817429,0.5270161499954947,193,28.350785672260585,0.27912039600227173,197,-1.389817429,0.5270161499954947,2160,222.64981481481482,222.4209280222442,1.7786386707954778,2160,-1.385864198,-1.611440948,1.7760100511321149,1360,28.34676470588235,28.323583679851218,0.6030589636351847,2158,-1.379548965,-1.613419949,1.7646519023799903
335,335,ana_2212_35_15_3.root,2212,35,15,3,3,199,222.63391364167433,0.5310474062292889,199,-1.387812318,0.5136470694329877,193,28.24341083822231,0.3452661727239673,199,-1.387812318,0.51364707,2202,222.68583106267033,222.44122699436232,1.8140961373530076,2202,-1.34865274,-1.596304077,1.7941893449579083,1145,28.22698689956332,28.276882650824923,0.6541389727553426,2201,-1.352567015,-1.596367145,1.7943741134694762
334,334,ana_2212_35_15_4.root,2212,35,15,3,4,199,222.60672867462327,0.6101745786036834,199,-1.438255294,0.5866059754098972,197,28.265507615840693,0.3330174775105387,199,-1.438255294,0.5866059754098972,1992,222.57459839357435,222.32205562528915,1.7627439987069415,1992,-1.458299866,-1.714183355,1.7542863690243293,1407,28.287917555081737,28.37585475500401,0.619987835,1991,-1.462882973,-1.715202002,1.7503349031881166
338,338,ana_2212_35_15_5.root,2212,35,15,3,5,198,222.5408312538807,0.5484138133469552,198,-1.49831516,0.5437915453374554,195,28.265290758107913,0.30173519927760994,198,-1.49831516,0.5437915457100716,2196,222.5911657559199,222.3671798202524,1.6787579568515154,2196,-1.444930176,-1.661310363,1.7279881572709235,1373,28.262563729060453,28.32115454119053,0.5783603281932663,2191,-1.442963639,-1.661343169,1.7280853010968515
337,337,ana_2212_35_15_6.root,2212,35,15,3,6,197,222.5838338391698,0.47852489880019977,197,-1.446344463,0.4790475639240984,197,28.338857935881954,0.2642819033786215,197,-1.446344463,0.4790475639240984,2250,222.57724444444443,222.37095745754308,1.740596949396072,2250,-1.460562963,-1.663476098,1.7405247623934572,1334,28.337481259370318,28.338608580793245,0.5995061288273754,2250,-1.460562963,-1.66354526,1.7405247623934572
332,332,ana_2212_35_15_7.root,2212,35,15,3,7,197,222.5468296074292,0.4853764577069148,197,-1.508272116,0.4290017211077463,196,28.282717168613345,0.33988321528229354,197,-1.508272116,0.429001721,2078,222.5223291626564,222.3215978,1.687102739302173,2078,-1.513955727,-1.727353806,1.618697606432071,1172,28.303242320819113,28.26180374891461,0.544746241,2077,-1.518504253,-1.727360338,1.6187401802354031
331,331,ana_2212_35_20_0.root,2212,35,20,3.5,0,196,222.60932898457764,0.5552592816730887,196,-1.421080757,0.5617385363095476,193,28.370355263278565,0.33148522849926954,196,-1.421080757,0.5617385363095476,1866,222.69657020364417,222.48677169422433,1.9596477528538598,1866,-1.341193283,-1.551934066,1.9816806475078859,1299,28.401770592763665,28.333861491578897,0.5753959747006313,1860,-1.344802867,-1.559342682,1.931132690342532
328,328,ana_2212_35_20_1.root,2212,35,20,3.5,1,189,222.49276051114663,0.6011113325875873,189,-1.538713985,0.6049680387466979,187,28.33009348176427,0.36876350676201414,189,-1.538713985,0.6049680387466979,1620,222.59592592592594,222.36026271093846,1.8461727363090403,1620,-1.44,-1.677799456,1.8393193710620521,1333,28.32490622655665,28.290805699360025,0.5880862055151196,1620,-1.44,-1.677927052,1.839701720070339
327,327,ana_2212_35_20_2.root,2212,35,20,3.5,2,195,222.58473144260014,0.6676859466900922,195,-1.442656476,0.6748752716390806,194,28.291729166919165,0.34258990773193404,195,-1.442656476,0.6748752716390806,1815,222.64898071625345,222.41327170041876,1.8317607501781465,1815,-1.38640955,-1.624362583,1.832441281347655,1413,28.31457891012031,28.290364521972286,0.5505544167253826,1815,-1.38640955,-1.624462395,1.8327460401967046
336,336,ana_2212_35_20_3.root,2212,35,20,3.5,3,196,222.5615235904775,0.5407867084100599,196,-1.445018646,0.5348049094516477,194,28.352536640132282,0.4153871348944418,196,-1.445018646,0.5348049094516477,1783,222.65636567582726,222.4414665922516,1.9135995569103286,1783,-1.376145074,-1.588055588,1.9317331962710835,1265,28.35754940711462,28.352388382861857,0.7063973735519089,1776,-1.384459459,-1.595576506,1.8869842189458441
333,333,ana_2212_35_20_4.root,2212,35,20,3.5,4,195,222.56109837762563,0.6595061804767589,195,-1.481499355,0.6484893012259314,192,28.33139737284969,0.3784346916382794,194,-1.481499623,0.6484935402765724,1792,222.59140625000003,222.2358536913994,1.7088043663460724,1792,-1.444270833,-1.785395257,1.7759986507531522,1250,28.334559999999996,28.322435997860907,0.6508617139514916,1789,-1.459623626,-1.785486195,1.776299040184006
330,330,ana_2212_35_20_5.root,2212,35,20,3.5,5,193,222.6300262702296,0.589030355,193,-1.406745621,0.5960684767619532,190,28.392604355457415,0.36794602340009297,193,-1.406745621,0.5960684767619532,1832,222.63144104803493,222.46873062557293,1.889101845757017,1832,-1.400218341,-1.56799367,1.8877346005847573,1344,28.410714285714285,28.335436964430794,0.711017217,1828,-1.386287381,-1.571047432,1.8657929215070372
325,325,ana_2212_35_20_6.root,2212,35,20,3.5,6,194,222.6719889244439,0.5745191449021986,194,-1.374011319,0.569871437,193,28.376160855328543,0.35622791251205327,194,-1.374011319,0.569871437,1808,222.6719026548673,222.49678811239707,1.8925096793906515,1808,-1.365117994,-1.539785816,1.8977656624169885,1431,28.369601677148854,28.283306742080185,0.6204847646302278,1805,-1.380572484,-1.54369596,1.8616386027424066
324,324,ana_2212_35_20_7.root,2212,35,20,3.5,7,195,222.61314080015967,0.43345479491021166,195,-1.418994568,0.42390074037487185,193,28.32676289327071,0.3880024137834171,195,-1.418994568,0.42390074037487185,1800,222.61322222222222,222.4411005298356,1.8736069359973244,1800,-1.420962963,-1.595357636,1.8735916682588547,1285,28.33673151750973,28.26596622499513,0.7216031798334402,1795,-1.418718663,-1.603434746,1.822174692873261
292,292,ana_2212_45_5_0.root,2212,45,5,2,0,197,223.12953879142754,0.4477787113115882,197,-1.516013155,0.43307439224343935,194,33.17588606556344,0.4977253226123093,197,-1.516013155,0.43307439224343935,2710,223.35424354243543,222.9994473278231,1.712571575510857,2710,-1.303271833,-1.656667491,1.7228289607292044,1906,33.308184679958025,33.18920502627841,1.6021402716440374,2701,-1.320572627,-1.656688704,1.7228776819026932
285,285,ana_2212_45_5_1.root,2212,45,5,2,1,203,223.07718500250502,0.381097769,203,-1.579459564,0.40419893538854335,195,33.06055794661643,0.5839358545191158,203,-1.579459564,0.40419893538854335,2505,223.319002,222.98623015652154,1.8529491344370592,2505,-1.338310047,-1.678638524,1.8125813774008066,2375,33.08147368421052,33.08165632530547,1.8983323033825263,2494,-1.338946806,-1.678668066,1.8126435970074943
284,284,ana_2212_45_5_2.root,2212,45,5,2,2,203,223.10293909643028,0.45221081366661703,203,-1.539901045,0.47485552373277307,194,33.12566918315811,0.7652659782327017,202,-1.539901464,0.474854557,2673,223.43265993265993,222.95997503990387,1.941443902429699,2673,-1.225963337,-1.695597024,1.9486645888861212,1892,33.215010570824525,33.28696910104322,2.617432838924738,2640,-1.217828283,-1.695599427,1.9485684795801623
283,283,ana_2212_45_5_3.root,2212,45,5,2,3,201,223.0710349492165,0.49561766531769186,201,-1.58590821,0.4952623014149601,194,33.20956417966084,0.5693598865261236,201,-1.58590821,0.4952623014149601,2506,223.3272146847566,222.93117932266466,1.8036870227695148,2506,-1.329981378,-1.720578492,1.8374784794970298,2202,33.237602179836514,33.14999065958158,2.1434881380164885,2492,-1.359657571,-1.72067,1.837848930888651
293,293,ana_2212_45_5_4.root,2212,45,5,2,4,200,223.1498980947117,0.47732060775529883,200,-1.508075307,0.4572190198690576,192,33.134919181289106,0.48488677299508287,200,-1.508075307,0.4572190200086092,2662,223.53929376408718,223.06654039090773,1.8835550951224098,2662,-1.118056599,-1.589653106,1.8759920004063535,1892,33.141331923890064,33.077944277625114,1.4629621866987343,2652,-1.132478632,-1.589715097,1.876177421971319
290,290,ana_2212_45_5_5.root,2212,45,5,2,5,200,223.12601931820106,0.4404095625740026,200,-1.526598754,0.45073094077515746,193,33.05480615933872,0.4799966791675092,200,-1.526598754,0.45073094077515746,2555,223.37045009784737,222.90113275454894,1.6906792967308082,2555,-1.288166993,-1.742536774,1.7586670799988362,2313,33.09498486813661,33.04976305421791,2.117495177912788,2544,-1.307494759,-1.742555986,1.7587136578520202
289,289,ana_2212_45_5_6.root,2212,45,5,2,6,196,223.06271767256996,0.4496353013868543,196,-1.594880398,0.4652976803678727,190,33.207634523135034,0.6890276333658113,196,-1.594880398,0.4652976803678727,2637,223.40572620401971,222.89640584293076,1.6970660547275123,2637,-1.250537227,-1.75213183,1.728499575164527,1877,33.240863079381995,33.18766187291882,2.626928445661702,2615,-1.293078394,-1.752133508,1.7284983192466208
288,288,ana_2212_45_5_7.root,2212,45,5,2,7,198,223.09078111463845,0.4361809483120191,198,-1.570832948,0.449775602,189,33.26292553678273,0.5530853952029331,198,-1.570832948,0.449775602,2582,223.3074360960496,222.9335062020243,1.8557475172549325,2582,-1.347844049,-1.718727492,1.8500953688897501,2262,33.225110521662245,33.189299761451444,2.2244561941955183,2576,-1.367908903,-1.718868682,1.8507766088321411
312,312,ana_2212_45_10_0.root,2212,45,10,2.5,0,199,223.14466281708593,0.447727987,199,-1.505053517,0.455613184,197,32.98573334865141,0.24604817308012125,199,-1.505053517,0.45561318452051913,2409,223.19979244499794,222.99383075494416,1.658950687251506,2409,-1.457063789,-1.67005722,1.636533559236978,2025,33.028592592592595,32.964296021339976,0.7101831380440654,2408,-1.460631229,-1.670070903,1.636571481566075
322,322,ana_2212_45_10_1.root,2212,45,10,2.5,1,199,223.18776814459187,0.48167439057312844,199,-1.460828292,0.47513530758132067,198,32.93874363308456,0.23663756529412047,199,-1.460828292,0.4751353084084452,2199,223.23096862210096,222.99812077883092,1.7088221767780414,2199,-1.425829923,-1.660472192,1.7084830824758825,2251,32.95739671257219,32.975347987258985,0.5785796182783239,2199,-1.425829923,-1.66051634,1.7084830824758837
317,317,ana_2212_45_10_2.root,2212,45,10,2.5,2,201,223.0179496972573,0.5609622089877004,201,-1.632359192,0.5681082248921382,199,33.096526044396875,0.289228294,201,-1.632359192,0.5681082248921382,1714,223.13885647607935,222.84279558365705,1.7720545288445995,1714,-1.518786464,-1.814704883,1.7753189734720698,1797,33.11680578742349,32.92742382172126,0.5089031297749985,1708,-1.504059329,-1.814731152,1.7754341010569261
316,316,ana_2212_45_10_3.root,2212,45,10,2.5,3,201,223.21217992551624,0.4602631764818994,201,-1.4393968,0.474814156,198,32.95295409391703,0.2086890915621962,200,-1.439396577,0.474814856,2071,223.21347175277648,223.05243493322286,1.7597921031487003,2071,-1.440753259,-1.601890465,1.7585812968710843,2289,32.94517256443862,32.98351609105995,0.5825998756088907,2063,-1.41383099,-1.610416031,1.7074538731738644
315,315,ana_2212_45_10_4.root,2212,45,10,2.5,4,202,223.14824868678403,0.4722265960901145,202,-1.492940019,0.4876767160456986,198,32.96890149141616,0.25335182997716166,202,-1.492940019,0.4876767160456986,2460,223.16934959349598,222.99796354794688,1.8222078380186144,2460,-1.489430894,-1.659437733,1.8232726733251263,1970,32.975329949238585,32.95612646,0.7311629265146513,2445,-1.452406271,-1.666105734,1.7837811692076075
314,314,ana_2212_45_10_5.root,2212,45,10,2.5,5,199,223.16744101389702,0.5292639560063336,199,-1.508239638,0.528020769,195,32.98949387995372,0.25414889160158466,199,-1.508239638,0.528020769,2160,223.13842592592593,222.90285547760814,1.7027932727428234,2160,-1.517839506,-1.753105155,1.701729531420914,2201,32.98187187641981,32.95098807653223,0.6523832131146837,2159,-1.514991508,-1.754083701,1.6969692833939958
311,311,ana_2212_45_10_6.root,2212,45,10,2.5,6,198,223.02161690563446,0.5969122584666436,198,-1.615025557,0.590624662,195,33.07052399303297,0.28865091303697304,198,-1.615025557,0.5906246634007116,1697,223.1484384207425,222.91755476767426,1.7706535855731642,1697,-1.506383815,-1.738800218,1.768533896814269,1705,33.096832844574784,32.925944369952475,0.48734913179206507,1696,-1.511477987,-1.741457331,1.7565643031164377
308,308,ana_2212_45_10_7.root,2212,45,10,2.5,7,200,223.14685044962974,0.5495446401775186,200,-1.502939459,0.5602008309185196,198,32.954913991239366,0.251313954,200,-1.502939459,0.560200831,2095,223.2045346062053,223.0212459811744,1.8105665037666592,2095,-1.453078759,-1.63207622,1.8129000265100637,2273,32.96871975362957,32.943226979339435,0.5812507862464915,2087,-1.426257786,-1.635052777,1.791523958239376
307,307,ana_2212_45_15_0.root,2212,45,15,3,0,202,223.13159909025305,0.5911002189355377,202,-1.523098501,0.5835503675885524,202,32.85488948149898,0.354948106,202,-1.5230985,0.5835503686262921,2028,223.2060157790927,222.95817680517598,1.8078942615487577,2028,-1.450690335,-1.690002571,1.835961278701828,1712,32.95373831775701,32.95216307874677,0.6976952400670784,2017,-1.413948108,-1.689923314,1.8357068928977691
